sampleType,shopCode,name,proposedCategory,proposedSubcategory,confidence,status,group,detectedFamily,evidence,neighborTarget,needsHumanCheck,correct,correctCategory,reviewerComment
group_review_random,А-00415,Автодокументы,aksessuary,organayzery,0.86,GROUP_REVIEW,document_accessories|document_accessories|автодокументы|aksessuary|organayzery,document_accessories,family:document_accessories | token:автодокументы | phrase:автодокументы | validation:normalizer:2:useful_tokens,,yes,,,
group_review_random,К-00265,Шпилька ролика натяжителя ремня 2108-09,dvigatel-i-transmissiya,remni,0.91,GROUP_REVIEW,timing_kit|studs|ролик|dvigatel-i-transmissiya|remni,studs,family:timing_kit | token:ролик | validation:normalizer:6:useful_tokens,,yes,,,
group_review_random,КГ-00880,Фитинг латунь ЕВРО угловой 16х12,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.94,GROUP_REVIEW,active_neighbor|fittings|active-neighbor-100|tormoznaya-sistema|prochaya-tormoznaya-sistema,fittings,neighbor:active-neighbor:100% | token:фитинг | token:латунь | token:угловой,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
group_review_random,КГ-00108,Болт натяжителя ролика М6*95 №889,dvigatel-i-transmissiya,remni,0.91,GROUP_REVIEW,timing_kit|bolts|ролик|dvigatel-i-transmissiya|remni,bolts,family:timing_kit | token:ролик | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,Г-00255,Гофра ремонтная,dvigatel-i-transmissiya,vyhlopnaya-sistema,0.89,GROUP_REVIEW,exhaust|other|гофра|dvigatel-i-transmissiya|vyhlopnaya-sistema,other,family:exhaust | token:гофра | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,К-00306,Болт кулисы ВАЗ 2110,dvigatel-i-transmissiya,kpp,0.85,GROUP_REVIEW,kpp_parts|bolts|кулис|dvigatel-i-transmissiya|kpp,bolts,family:kpp_parts | token:кулис | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,А-01934,"Накидка на сиденье ""ALCANTRA""",aksessuary,chehly,0.899,GROUP_REVIEW,seat_covers|seat_parts|накидка|aksessuary|chehly,seat_parts,family:seat_covers | token:накидка | token:сидень | token:сиден | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,А-01946,Губка автомобильная крупнопористая AVS SP-17,aksessuary,prochie-aksessuary,0.859,GROUP_REVIEW,washing_sponges|washing_sponges|губка|aksessuary|prochie-aksessuary,washing_sponges,family:washing_sponges | token:губка | token:крупнопорист | token:авто | validation:normalizer:6:useful_tokens,,yes,,,
group_review_random,КГ-00883,Фитинг латунь ЕВРО прямой 22х12,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.94,GROUP_REVIEW,active_neighbor|fittings|active-neighbor-100|tormoznaya-sistema|prochaya-tormoznaya-sistema,fittings,neighbor:active-neighbor:100% | token:прямой | token:фитинг | token:латунь,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
group_review_random,КГ-00109,Шпилька коллектора УАЗ(2дл.+5кор),dvigatel-i-transmissiya,vyhlopnaya-sistema,0.872,GROUP_REVIEW,exhaust_hardware|studs|коллектор|dvigatel-i-transmissiya|vyhlopnaya-sistema,studs,family:exhaust_hardware | token:шпилька | token:коллектор | validation:normalizer:6:useful_tokens,,yes,,,
group_review_random,ДВ-00666,Адсорбер Лада Веста,dvigatel-i-transmissiya,toplivnaya-sistema,0.86,GROUP_REVIEW,fuel_management|other|адсорбер|dvigatel-i-transmissiya|toplivnaya-sistema,other,family:fuel_management | token:адсорбер | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,А-00417,Щетка для мытья б/к,aksessuary,prochie-aksessuary,0.912,GROUP_REVIEW,cleaning_brushes|other|щетка-для-мытья|aksessuary|prochie-aksessuary,other,family:cleaning_brushes | token:щетка | token:щётка | token:мыть | phrase:щетка для мытья | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,К-00305,Гайка приемной трубы на 2110,dvigatel-i-transmissiya,vyhlopnaya-sistema,0.912,GROUP_REVIEW,exhaust_hardware|nuts|приемной-трубы|dvigatel-i-transmissiya|vyhlopnaya-sistema,nuts,family:exhaust_hardware | token:гайка | token:приемн | phrase:приемной трубы | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,А-01957,"Автомагнитола ""EPLUTUS"" СА401",aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:автомагнитола | phrase:автомагнитола | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,КГ-00898,Хомут силовой 55-59 мм (20мм) (Т) HD-15 T,dvigatel-i-transmissiya,vyhlopnaya-sistema,0.94,GROUP_REVIEW,active_neighbor|clamps|active-neighbor-100|dvigatel-i-transmissiya|vyhlopnaya-sistema,clamps,neighbor:active-neighbor:100% | token:кг- | token:хомут,dvigatel-i-transmissiya/vyhlopnaya-sistema,yes,,,
group_review_random,КГ-00882,Фитинг латунь ЕВРО угловой 22х12,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.94,GROUP_REVIEW,active_neighbor|fittings|active-neighbor-100|tormoznaya-sistema|prochaya-tormoznaya-sistema,fittings,neighbor:active-neighbor:100% | token:фитинг | token:латунь | token:угловой,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
group_review_random,КГ-00822,"Шайба продольной штанги УАЗ-3160 25, 5 мм",podveska,prochaya-podveska,0.852,GROUP_REVIEW,suspension_hardware|washers|штанг|podveska|prochaya-podveska,washers,family:suspension_hardware | token:шайба | token:штанг | validation:normalizer:6:useful_tokens,,yes,,,
group_review_random,А-00416,Атлас дорог России (большой),aksessuary,prochie-aksessuary,0.88,GROUP_REVIEW,printed_accessories|other|атлас-дорог|aksessuary|prochie-aksessuary,other,family:printed_accessories | token:атлас | phrase:атлас дорог | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,К-00360,Болт под литой диск (хром.),aksessuary,shiny-i-diski,0.872,GROUP_REVIEW,wheel_fasteners|bolts|bolts|aksessuary|shiny-i-diski,bolts,family:wheel_fasteners | token:болт | token:диск | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,КГ-00899,Хомут силовой 73-79 мм (25мм0 (Т) HD-19 T,dvigatel-i-transmissiya,vyhlopnaya-sistema,0.94,GROUP_REVIEW,active_neighbor|clamps|active-neighbor-100|dvigatel-i-transmissiya|vyhlopnaya-sistema,clamps,neighbor:active-neighbor:100% | token:кг- | token:хомут,dvigatel-i-transmissiya/vyhlopnaya-sistema,yes,,,
group_review_random,КГ-00821,"Хомут гл. (стремянка) 58 мм ""Bosal""",dvigatel-i-transmissiya,vyhlopnaya-sistema,0.94,GROUP_REVIEW,active_neighbor|clamps|active-neighbor-100|dvigatel-i-transmissiya|vyhlopnaya-sistema,clamps,neighbor:active-neighbor:100% | token:хомут | token:кг- | token:стремянка,dvigatel-i-transmissiya/vyhlopnaya-sistema,yes,,,
group_review_random,А-00405,Руль (цветной),kuzov-i-optika,kuzovnye-detali,0.82,GROUP_REVIEW,steering_wheels|steering_wheels|руль|kuzov-i-optika|kuzovnye-detali,steering_wheels,family:steering_wheels | token:руль | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,А-00411,Катафот номера,kuzov-i-optika,fonari,0.86,GROUP_REVIEW,reflectors|other|катафот|kuzov-i-optika|fonari,other,family:reflectors | token:катафот | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,ИН-00142,Клапаны впускные Рено (к-т),dvigatel-i-transmissiya,detali-dvigatelya,0.891,GROUP_REVIEW,engine_valves|other|клапан|dvigatel-i-transmissiya|detali-dvigatelya,other,family:engine_valves | token:клапан | token:клапаны | token:клапан | token:впуск | token:кл | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,КГ-00820,Гайка колёс М12х1.25,aksessuary,shiny-i-diski,0.912,GROUP_REVIEW,wheel_fasteners|nuts|гайка-колес|aksessuary|shiny-i-diski,nuts,family:wheel_fasteners | token:гайка | token:колес | phrase:гайка колес | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,КГ-00172,Штуцер печки 3110 д. 18,dvigatel-i-transmissiya,patrubki-i-shlangi-ohlazhdeniya,0.872,GROUP_REVIEW,cooling_fittings|fittings|печк|dvigatel-i-transmissiya|patrubki-i-shlangi-ohlazhdeniya,fittings,family:cooling_fittings | token:штуцер | token:печк | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,ДВ-00665,Клапаны SM 2101-07,dvigatel-i-transmissiya,detali-dvigatelya,0.879,GROUP_REVIEW,engine_valves|other|клапан|dvigatel-i-transmissiya|detali-dvigatelya,other,family:engine_valves | token:клапан | token:клапаны | token:клапан | token:кл | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,ЗЧМ-00422,Уплотнитель лобового стекла 2141 без зам,kuzov-i-optika,stekla,0.887,GROUP_REVIEW,body_glass|other|стекла|kuzov-i-optika|stekla,other,family:body_glass | token:стекла | token:уплотнитель | token:лоб | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,А-02079,Колпаки ЛЕМАНС 15,aksessuary,shiny-i-diski,0.902,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | token:15 | phrase:колпаки | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,А-00410,Кожух руля 2106,kuzov-i-optika,kuzovnye-detali,0.935,GROUP_REVIEW,active_neighbor|other|active-neighbor-75|kuzov-i-optika|kuzovnye-detali,other,neighbor:active-neighbor:75% | token:кожух | token:руля,kuzov-i-optika/kuzovnye-detali,yes,,,
group_review_random,Г-00245,"Труба-вставка, СТРОНГЕР, вместо нейтрализатора ВАЗ CBD.STAL127",dvigatel-i-transmissiya,vyhlopnaya-sistema,0.89,GROUP_REVIEW,exhaust|other|нейтрализатор|dvigatel-i-transmissiya|vyhlopnaya-sistema,other,family:exhaust | token:нейтрализатор | validation:normalizer:7:useful_tokens,,yes,,,
group_review_random,Г-00221,Прицепное Калина,aksessuary,prochie-aksessuary,0.85,GROUP_REVIEW,misc_accessories|other|прицепное|aksessuary|prochie-aksessuary,other,family:misc_accessories | token:прицепное | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,ИН-00143,Клапан выпускной Рено R4575/RCR,dvigatel-i-transmissiya,detali-dvigatelya,0.891,GROUP_REVIEW,engine_valves|other|клапан|dvigatel-i-transmissiya|detali-dvigatelya,other,family:engine_valves | token:клапан | token:клапан | token:выпуск | token:кл | validation:normalizer:6:useful_tokens,,yes,,,
group_review_random,А-01440,Расширитель арок 50 мм,kuzov-i-optika,obves-i-dekor,0.89,GROUP_REVIEW,body_decor|body_decor|расширитель-арок|kuzov-i-optika|obves-i-dekor,body_decor,family:body_decor | token:расширитель | phrase:расширитель арок | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,К-00242,Болт прокачки ВАЗ (латунь),tormoznaya-sistema,tormoznye-shtucery,0.912,GROUP_REVIEW,brake_bleeders|bolts|болт-прокачки|tormoznaya-sistema|tormoznye-shtucery,bolts,family:brake_bleeders | token:болт | token:прокач | phrase:болт прокачки | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,А-01994,"Лента щёток стеклоочист. в блистере 71 см, к-т 2 шт, профиль ""БОШ""",aksessuary,prochie-aksessuary,0.912,GROUP_REVIEW,wiper|other|стеклооч|aksessuary|prochie-aksessuary,other,family:wiper | token:стеклооч | token:стеклоочист | validation:normalizer:9:useful_tokens,,yes,,,
group_review_random,КГ-00175,Соединитель шлангов прямой д.6,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.914,GROUP_REVIEW,pneumatic_line_fittings|pneumatic_fittings|соединитель-шлангов|tormoznaya-sistema|prochaya-tormoznaya-sistema,pneumatic_fittings,family:pneumatic_line_fittings | token:соединитель | token:шланг | token:шлангов | phrase:соединитель шлангов | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,КГ-00105,Втулка оси педали газа ГАЗ,podveska,pruzhiny,0.935,GROUP_REVIEW,active_neighbor|bushings|active-neighbor-75|podveska|pruzhiny,bushings,neighbor:active-neighbor:75% | token:газа | token:педали | token:кг-,podveska/pruzhiny,yes,,,
group_review_random,ЗЧМ-00453,Клапаны выпускные Таврия (за 1 шт),dvigatel-i-transmissiya,detali-dvigatelya,0.891,GROUP_REVIEW,engine_valves|other|клапан|dvigatel-i-transmissiya|detali-dvigatelya,other,family:engine_valves | token:клапан | token:клапаны | token:клапан | token:выпуск | token:кл | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,ИН-00152,Бачок омывателя Рено,kuzov-i-optika,kuzovnye-detali,0.912,GROUP_REVIEW,washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,other,family:washer_reservoir | token:бачок | token:омывател | phrase:бачок омывателя | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,КГ-00106,Гайка шпилек колес ГАЗ,aksessuary,shiny-i-diski,0.872,GROUP_REVIEW,wheel_fasteners|nuts|колес|aksessuary|shiny-i-diski,nuts,family:wheel_fasteners | token:гайка | token:колес | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,ЗЧМ-00468,Резинка кулисы 2141,dvigatel-i-transmissiya,kpp,0.85,GROUP_REVIEW,kpp_parts|other|кулис|dvigatel-i-transmissiya|kpp,other,family:kpp_parts | token:кулис | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,К-00949,Набор жабо 2170,kuzov-i-optika,kuzovnye-detali,0.89,GROUP_REVIEW,body_small_exterior|other|жабо|kuzov-i-optika|kuzovnye-detali,other,family:body_small_exterior | token:жабо | phrase:жабо | validation:normalizer:2:useful_tokens,,yes,,,
group_review_random,А-01434,Дезодорант под сиденье,aksessuary,prochie-aksessuary,0.86,GROUP_REVIEW,car_fragrances|fragrances|дезодорант|aksessuary|prochie-aksessuary,fragrances,family:car_fragrances | token:дезодорант | phrase:дезодорант | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,КГ-00871,Фитинг латунь ЕВРО 12х8 прямой,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.94,GROUP_REVIEW,active_neighbor|fittings|active-neighbor-100|tormoznaya-sistema|prochaya-tormoznaya-sistema,fittings,neighbor:active-neighbor:100% | token:прямой | token:фитинг | token:латунь,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
group_review_random,ЗЧМ-00469,Резинка шлангов печки 2141,dvigatel-i-transmissiya,patrubki-i-shlangi-ohlazhdeniya,0.872,GROUP_REVIEW,cooling_fittings|hoses|печк|dvigatel-i-transmissiya|patrubki-i-shlangi-ohlazhdeniya,hoses,family:cooling_fittings | token:шланг | token:печк | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,К-00948,Набор жабо 2110,kuzov-i-optika,kuzovnye-detali,0.89,GROUP_REVIEW,body_small_exterior|other|жабо|kuzov-i-optika|kuzovnye-detali,other,family:body_small_exterior | token:жабо | phrase:жабо | validation:normalizer:2:useful_tokens,,yes,,,
group_review_random,КР-00117,"Трапеция стеклоочистителя Lada Largus, Renault Logan, Duster ZOMMER",aksessuary,prochie-aksessuary,0.912,GROUP_REVIEW,wiper|other|стеклооч|aksessuary|prochie-aksessuary,other,family:wiper | token:стеклооч | token:стеклоочист | validation:normalizer:9:useful_tokens,,yes,,,
group_review_random,А-00489,Колонки PIONEER 1320,aksessuary,prochie-aksessuary,0.85,GROUP_REVIEW,car_audio|other|колонки|aksessuary|prochie-aksessuary,other,family:car_audio | token:колонки | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,А-01951,Накладки фар к-т (реснички) крашеные,aksessuary,instrumenty,0.935,GROUP_REVIEW,active_neighbor|body_decor|active-neighbor-75|aksessuary|instrumenty,body_decor,neighbor:active-neighbor:75% | token:к-т | token:реснички | token:фар,aksessuary/instrumenty,yes,,,
group_review_random,КГ-00872,Фитинг 12х6 прямой ЕВРО латунь,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.94,GROUP_REVIEW,active_neighbor|fittings|active-neighbor-100|tormoznaya-sistema|prochaya-tormoznaya-sistema,fittings,neighbor:active-neighbor:100% | token:прямой | token:фитинг | token:латунь,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
group_review_random,КГ-00812,Шайба клапанной крышки ГАЗ дв.406,dvigatel-i-transmissiya,detali-dvigatelya,0.891,GROUP_REVIEW,engine_valves|washers|клапан|dvigatel-i-transmissiya|detali-dvigatelya,washers,family:engine_valves | token:клапан | token:клапан | token:клапанн | token:кл | validation:normalizer:6:useful_tokens,,yes,,,
group_review_random,ЗЧМ-00466,Пыльник кулисы 2141,dvigatel-i-transmissiya,kpp,0.85,GROUP_REVIEW,kpp_parts|other|кулис|dvigatel-i-transmissiya|kpp,other,family:kpp_parts | token:кулис | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,К-00923,"Гайка М8*1,25 приёмной трубы с буртиком ""Веста"", ""Ларгус""",dvigatel-i-transmissiya,vyhlopnaya-sistema,0.912,GROUP_REVIEW,exhaust_hardware|nuts|приемной-трубы|dvigatel-i-transmissiya|vyhlopnaya-sistema,nuts,family:exhaust_hardware | token:гайка | token:приемн | phrase:приемной трубы | validation:normalizer:8:useful_tokens,,yes,,,
group_review_random,А-02059,"Изолента ""NEOMATEC""",elektrika,provodka,0.87,GROUP_REVIEW,electrical_tape|other|изолента|elektrika|provodka,other,family:electrical_tape | token:изолента | phrase:изолента | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,А-01436,Рейлинги Лада-Ларгус оригинал,aksessuary,prochie-aksessuary,0.87,GROUP_REVIEW,roof_rails|roof_rails|рейлинги|aksessuary|prochie-aksessuary,roof_rails,family:roof_rails | token:рейлинг | token:рейлинги | phrase:рейлинги | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,А-01950,Колпаки ШТОРМ Черный 15(5),aksessuary,shiny-i-diski,0.902,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | token:15 | phrase:колпаки | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,КГ-00873,Фитинг 16х6 прямой ЕВРО латунь,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.94,GROUP_REVIEW,active_neighbor|fittings|active-neighbor-100|tormoznaya-sistema|prochaya-tormoznaya-sistema,fittings,neighbor:active-neighbor:100% | token:прямой | token:фитинг | token:латунь,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
group_review_random,А-01520,Видеорегистратор XPX ZX62,aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:видеорегистратор | phrase:видеорегистратор | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,ЗЧМ-00467,Втулка подголовника 2141,aksessuary,prochie-aksessuary,0.842,GROUP_REVIEW,comfort_accessories|bushings|подголовник|aksessuary|prochie-aksessuary,bushings,family:comfort_accessories | token:подголовник | token:подголовник | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,К-00950,Набор жабо 2190,kuzov-i-optika,kuzovnye-detali,0.89,GROUP_REVIEW,body_small_exterior|other|жабо|kuzov-i-optika|kuzovnye-detali,other,family:body_small_exterior | token:жабо | phrase:жабо | validation:normalizer:2:useful_tokens,,yes,,,
group_review_random,ИН-01259,Ролик ремня приводного HYUNDAI SOLARIS,dvigatel-i-transmissiya,remni,0.91,GROUP_REVIEW,timing_kit|other|ролик|dvigatel-i-transmissiya|remni,other,family:timing_kit | token:ролик | validation:normalizer:6:useful_tokens,,yes,,,
group_review_random,А-00917,Дезодорант гелевый (животные),aksessuary,prochie-aksessuary,0.86,GROUP_REVIEW,car_fragrances|fragrances|дезодорант|aksessuary|prochie-aksessuary,fragrances,family:car_fragrances | token:дезодорант | phrase:дезодорант | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,КР-00105,Замок лоб. стекла 2101-07,kuzov-i-optika,stekla,0.872,GROUP_REVIEW,body_glass|other|стекла|kuzov-i-optika|stekla,other,family:body_glass | token:стекла | token:лоб | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,ЗЧМ-00382,"Кольца SM 2141 (85,0)",dvigatel-i-transmissiya,detali-dvigatelya,0.94,GROUP_REVIEW,active_neighbor|rings|active-neighbor-100|dvigatel-i-transmissiya|detali-dvigatelya,rings,neighbor:active-neighbor:100% | token:зчм- | token:кольца,dvigatel-i-transmissiya/detali-dvigatelya,yes,,,
group_review_random,А-01447,Автомагнитола Eplutus CA304 24V,aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:автомагнитола | phrase:автомагнитола | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,КГ-00874,Фитинг 16х12 прямой ЕВРО латунь,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.94,GROUP_REVIEW,active_neighbor|fittings|active-neighbor-100|tormoznaya-sistema|prochaya-tormoznaya-sistema,fittings,neighbor:active-neighbor:100% | token:прямой | token:фитинг | token:латунь,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
group_review_random,Г-00509,Гофра ф38,dvigatel-i-transmissiya,vyhlopnaya-sistema,0.89,GROUP_REVIEW,exhaust|other|гофра|dvigatel-i-transmissiya|vyhlopnaya-sistema,other,family:exhaust | token:гофра | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,А-00958,Ремни безоп-ти Газель (комплект),dvigatel-i-transmissiya,remni,0.9,GROUP_REVIEW,belt|other|ремни|dvigatel-i-transmissiya|remni,other,family:belt | token:ремни | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,А-00910,Щетка для мытья 2-х секционная,aksessuary,prochie-aksessuary,0.912,GROUP_REVIEW,cleaning_brushes|other|щетка-для-мытья|aksessuary|prochie-aksessuary,other,family:cleaning_brushes | token:щетка | token:щётка | token:мыть | phrase:щетка для мытья | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,КР-00104,Кронштейн сиденья 2101-07,kuzov-i-optika,kuzovnye-detali,0.884,GROUP_REVIEW,seat_structural_parts|seat_parts|кронштейн-сиденья|kuzov-i-optika|kuzovnye-detali,seat_parts,family:seat_structural_parts | token:кронштейн | token:сидень | token:сиден | phrase:кронштейн сиденья | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,КГ-00875,Фитинг 18х12 прямой ЕВРО латунь,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.94,GROUP_REVIEW,active_neighbor|fittings|active-neighbor-100|tormoznaya-sistema|prochaya-tormoznaya-sistema,fittings,neighbor:active-neighbor:100% | token:прямой | token:фитинг | token:латунь,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
group_review_random,К-00920,Винт 6*21 (звёздочка) под ключ с шайбой крыла Веста,aksessuary,instrumenty,0.88,GROUP_REVIEW,tools|bolts|ключ|aksessuary|instrumenty,bolts,family:tools | token:ключ | validation:normalizer:8:useful_tokens,,yes,,,
group_review_random,Г-00570,Гофра 75*250 3х-слойн.серии 311.InterLock,dvigatel-i-transmissiya,vyhlopnaya-sistema,0.89,GROUP_REVIEW,exhaust|other|гофра|dvigatel-i-transmissiya|vyhlopnaya-sistema,other,family:exhaust | token:гофра | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,ЗЧМ-00431,Шестерня зад. хода 2126,dvigatel-i-transmissiya,detali-dvigatelya,0.86,GROUP_REVIEW,engine_parts|other|шестерня|dvigatel-i-transmissiya|detali-dvigatelya,other,family:engine_parts | token:шестерня | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,А-02056,Видеорегистратор Eplutus DVR 945,aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:видеорегистратор | phrase:видеорегистратор | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,А-00419,Реснички боковых стекол 2106,kuzov-i-optika,obves-i-dekor,0.862,GROUP_REVIEW,body_decor|body_decor|реснички|kuzov-i-optika|obves-i-dekor,body_decor,family:body_decor | token:реснички | token:стекол | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,КР-00103,Кронштейн сиденья 2108,kuzov-i-optika,kuzovnye-detali,0.884,GROUP_REVIEW,seat_structural_parts|seat_parts|кронштейн-сиденья|kuzov-i-optika|kuzovnye-detali,seat_parts,family:seat_structural_parts | token:кронштейн | token:сидень | token:сиден | phrase:кронштейн сиденья | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,А-01425,"Компьютер борт. ""Штат"" Гранта",elektrika,prochaya-elektrika,0.85,GROUP_REVIEW,electrical_misc|other|компьютер|elektrika|prochaya-elektrika,other,family:electrical_misc | token:компьютер | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,КГ-00876,Фитинг латунь ЕВРО угловой 12х6,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.94,GROUP_REVIEW,active_neighbor|fittings|active-neighbor-100|tormoznaya-sistema|prochaya-tormoznaya-sistema,fittings,neighbor:active-neighbor:100% | token:фитинг | token:латунь | token:угловой,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
group_review_random,А-01587,Реснички Фар 2110 крашеные,kuzov-i-optika,obves-i-dekor,0.902,GROUP_REVIEW,headlight_decor|body_decor|реснички-фар|kuzov-i-optika|obves-i-dekor,body_decor,family:headlight_decor | token:реснички | token:фар | phrase:реснички фар | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,А-01597,Виброшумоизоляция 2 мм (1 лист),kuzov-i-optika,kuzovnye-detali,0.88,GROUP_REVIEW,sound_insulation|other|виброшумоизоляция|kuzov-i-optika|kuzovnye-detali,other,family:sound_insulation | token:виброшумоизоляция | phrase:виброшумоизоляция | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,К-00947,Набор жабо 1118,kuzov-i-optika,kuzovnye-detali,0.89,GROUP_REVIEW,body_small_exterior|other|жабо|kuzov-i-optika|kuzovnye-detali,other,family:body_small_exterior | token:жабо | phrase:жабо | validation:normalizer:2:useful_tokens,,yes,,,
group_review_random,А-00904,Сиденье детское (9-36 кг),kuzov-i-optika,elementy-salona,0.85,GROUP_REVIEW,interior|seat_parts|сиденье|kuzov-i-optika|elementy-salona,seat_parts,family:interior | token:сиденье | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,КР-00102,Скоба буксировочная Приора 18х1.5,aksessuary,bezopasnost,0.872,GROUP_REVIEW,tow_ropes|other|скоба|aksessuary|bezopasnost,other,family:tow_ropes | token:скоба | token:буксир | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,А-01424,Дезодорант автомобильный,aksessuary,prochie-aksessuary,0.86,GROUP_REVIEW,car_fragrances|fragrances|дезодорант|aksessuary|prochie-aksessuary,fragrances,family:car_fragrances | token:дезодорант | phrase:дезодорант | validation:normalizer:2:useful_tokens,,yes,,,
group_review_random,КГ-00877,Фитинг латунь ЕВРО угловой 16х6,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.94,GROUP_REVIEW,active_neighbor|fittings|active-neighbor-100|tormoznaya-sistema|prochaya-tormoznaya-sistema,fittings,neighbor:active-neighbor:100% | token:фитинг | token:латунь | token:угловой,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
group_review_random,А-00483,Воздухозаборник ОКА,kuzov-i-optika,kuzovnye-detali,0.89,GROUP_REVIEW,body_air_intakes|other|воздухозаборник|kuzov-i-optika|kuzovnye-detali,other,family:body_air_intakes | token:воздухозаборник | phrase:воздухозаборник | validation:normalizer:3:useful_tokens,,yes,,,
