status,shopCode,name,category,subcategory,confidence,source,family,reasonCode,reason,evidence,negativeEvidence
MANUAL_REVIEW,А-00612,Лента клейкая армированная AVS 48мм * 10мм,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00615,Вентилятор (Россия),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00617,"Губка ""Доктор ВАКС"" DW8611, 8612R",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
BLOCKED_CONFLICT,А-00618,Привод центрального замка (5 выводов),elektrika,prochaya-elektrika,0.84,blocked_conflict,Центральный замок,close_candidates,"Несколько категорий получили близкие оценки, требуется ручная проверка.",family:central_locking | token:привод | phrase:привод центрального замка | validation:normalizer:5:useful_tokens,
MANUAL_REVIEW,А-00627,"Наждачная бумага № 80, №100, №120,№150",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00631,Резинка багажная,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00644,"Накладки ручек ""Калина""",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00656,Ручки 2109 хром. (набор),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00681,Перчатки резиновые,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00688,Вставка бокса часы 2107,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00689,Заглушка радиобокса 2107,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00691,Проблесковый маячок (импульсный),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00699,Перчатки полушерстяные,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00710,"""Кошка"" на присоске",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00740,Евроручки Нива 2131 (4 шт),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00743,Карабин D 10 мм с гайкой,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00753,"Закат крыла (хромиров.) ВАЗ, ГАЗ",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00781,Сетка защитная цветная (1 шт),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00797,Перчатки зимние,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00816,Карабин (средний),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00834,Светоотражающая лента,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
BLOCKED_CONFLICT,А-00843,"Переноска 12V, 24V, 220V (дневной свет)",elektrika,osveshchenie,0.796,blocked_conflict,Переносные автомобильные светильники,negative_evidence,Найдены отрицательные признаки для лучшего кандидата.,family:portable_work_lights | token:переноска | token:12v | token:24v | token:дневной | phrase:переноска 12v | validation:normalizer:7:useful_tokens,negative:220v
MANUAL_REVIEW,А-00854,Дубль буквы (набор),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00860,Манометр (импортный),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00875,Накладки центральных стоек 2109 (верхние),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00906,"Кофеварка, Чайник 12 V",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00907,Потолок жесткий ВАЗ 2105-2115,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00959,Удерживающее устройство детское,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00971,Отбойник пер.панели Газель н/о,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-00989,"""Штат"" борт. комп. ""Приора""",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01001,Обклейка панели приб. (дерево),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01007,Плечики автомобильные AVS AV-03,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01025,"""HR"" К-т накидок на все сиденья ""ROMB PLUS""",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01041,"Ручки 2105, 07 (тюнинг)",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01084,Противооткатное устройство (башмак) 195 мм,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01100,Противооткатное уст.-во универс. малое 190*160*415мм,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01102,"Вентилятор автомобил. JT Comfort 9041J 12В 5""",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01121,Шторки на присоске (со скосом),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01122,"Евро-ручки 2109-2115, ПРИОРА(4 шт)",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01136,"Стаканы, нержавейка (набор 4 шт)",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01142,Рация MEGA SET 300,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01146,Лопата для снега (малая),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01154,Сетка в багажное отделение 75х90 см размер L AVS GL-03,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01161,"Сигналы ""Ху-до"",2 шт",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01176,Резинка багажная 1.5 м,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01205,"Рация ""ALBRECHT"" 4200",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01207,Подстаканники хромированные,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01220,Светодиодная лента 10 см,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01222,Бумага наждачная SIA-230*280 по сухому,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01232,Карабин большой (с резьбой),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01253,"Стекло маяка (синий, желтый)",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01261,Ковролин 2110 (завод),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01276,Освежитель салона,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01291,"Шторки боковые ткань ""Люкс""",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01297,"Колпачки на колеса светящ., 4 шт",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01306,"Отбойники УАЗ-Хантер, LADA-Гранте",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01315,Тоннель 21213 Люкс пластик,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01316,Термос с подогревом 12 V,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01333,"Елочка (оригинал, США)",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01335,"Сигнал 2023, 2 шт",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01363,"Накладки фар верхн. Приора, 2 шт",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01379,"""Крупногабаритный груз""",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01384,Ручки Евро Приора,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01390,Переноска (Россия) 10 м,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01397,Авто-плечики (в коробке),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01428,Бумага наждачная полоска зеленая Р80 3М,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01439,ШТАТ Диагностический сканер ВАЗ,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
BLOCKED_CONFLICT,А-01445,"""Такси"" диодн. (на стекло)",elektrika,osveshchenie,0.742,blocked_conflict,Дополнительное освещение,negative_evidence,Найдены отрицательные признаки для лучшего кандидата.,family:auxiliary_lighting | token:такси | token:диод | validation:normalizer:4:useful_tokens,negative:стекло
MANUAL_REVIEW,А-01461,Швабра большая (Польша),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01469,Домовёнок меховой,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01508,Шнеркель УАЗ,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01511,"Сидушка меховая (искусств.) ""HR""",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01536,Рация MOTOROLLA Т-50,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01549,Ведро нержавейка (декорат.),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01552,"Губки ""Зебра""",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01561,Заглушка-удлинитель ремня,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01566,Швабра большая № 636,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01567,Ручки 2107 Евро (завод),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01579,Петля крышки бардачка 2105,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01593,"Тент автомобильный AVS СС-520 ""L"" 457х165х119 см (водонепрониц.)",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01628,"Тоннель 21213 ""Люкс""",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01632,Видео-кабель для камеры з/в 20 м,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01645,Отбойник Focus-3+ (с 2015 г.) SIM,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01659,Ковролин салона Нива (завод),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01667,"Ответная часть ремня Газель, 1 шт",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01670,Обивка зад. хлопушки 2102-04,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01687,USB флешка 32 Гб,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01691,Струна для стёкол 1 м,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01697,Часы с логотипом на магните,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01723,Термо-кружка (с электромешалкой),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01724,Пауэр Банк МВ 209,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01728,"Уплотнитель стекол на иномарки, УАЗ 1 м",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01732,Пауэр Банк МВ 101,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01736,SLIM Набор подарочный,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01737,SLIM Картридж сменный,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01766,Лопата для снега большая,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01786,ДУУ в коробке,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01804,Накидка для перевозки собаки 045,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01805,Накидка для перевозки собаки 021,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01829,Секретки для номеров,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01834,"Лопата для уборки снега ""Витязь""",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01846,Тент для квадроцикла,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01855,ЗМ Скотч профессиональный 30 м,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01874,"Бокс запаски ""Ларгус"" н/окр.",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01875,"Бокс запаски ""Ларгус"" цветной",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01883,"Перекладины аэродинам., 2 шт",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01890,Подушка поддерживающая,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01895,Проставки плоские 16,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01908,"Сумка мал., кожа",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01909,"Полоса ""STOP"" длинная",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01917,Материал обивки салона Карпет 1 м.п.,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01922,Лента светоотражающая 1 м,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01931,Карта памяти 8 GB,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01936,Подпятник BORATEX,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01939,"GT Набор пластиковых воронок (50мм,75мм,95",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01949,Лента светоотражающая жёлтая (1 м),,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01978,Инфракрасный термометр WH-320,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01979,Автотестер VT 15с,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-01990,"Модуль ""бесключевой доступ""",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-02016,"Крепеж для ковров универсальный (к-т, 2 шт",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-02017,Сетка автомобильная для собак,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-02021,"Заяц, кот на присосках",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-02025,Карпет клеющий,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-02026,Кабель (тайпс) в коробке,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-02035,Лопата автомобильная для снега,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-02049,Модулятор MIVO MF-06,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-02061,AWM Щетка зимняя,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-02065,Набор стяжек пластик.,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-02069,"Колпачки для дисков (с логотипом), 4 шт",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-02070,"Колпачок для дисков Приора, 1 шт",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-02074,"Щетка зимняя AWM 55см, 61см",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-02086,Карта памяти MRM 32 Гб,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-02091,"ALCO Щётка грузовая 61, 66",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-02094,"Антисептик для всех типов поверхностей, аэрозоль 150 мл",,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
MANUAL_REVIEW,А-02095,Антисептик для всех типов поверхностей аэрозоль 65 мл,,,0,no_match,no_match,no_candidate,Категория и подкатегория не определены правилами.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",
