sampleType,shopCode,name,proposedCategory,proposedSubcategory,confidence,status,group,detectedFamily,evidence,neighborTarget,needsHumanCheck,correct,correctCategory,reviewerComment
auto_ready_random,А-00905,Звуковой повторитель (универсальный),kuzov-i-optika,povtoriteli,0.92,AUTO_READY,legacy_kuzov-i-optika_povtoriteli|other|повторитель|kuzov-i-optika|povtoriteli,other,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:3:useful_tokens,,yes,,,
auto_ready_random,Д-00080,Д-00080,aksessuary,shiny-i-diski,0.98,AUTO_READY,legacy_aksessuary_shiny-i-diski|other|д|aksessuary|shiny-i-diski,other,family:legacy_aksessuary_shiny-i-diski | pattern:д- | pattern:д- | validation:normalizer:2:useful_tokens,,yes,,,
auto_ready_random,КГ-00876,Фитинг латунь ЕВРО угловой 12х6,ves-assortiment,other-products,0.966,AUTO_READY,other_products_fittings|fittings|фитинг|ves-assortiment|other-products,fittings,family:other_products_fittings | token:фитинг | phrase:фитинг | validation:optional:угловой | validation:optional:латун | validation:normalizer:6:useful_tokens,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
auto_ready_random,КГ-00828,Винт М16*30 с внутр.шестигранником,ves-assortiment,other-products,0.96,AUTO_READY,other_products_fasteners|bolts|винт|ves-assortiment|other-products,bolts,family:other_products_fasteners | token:винт | phrase:винт | validation:normalizer:4:useful_tokens,,yes,,,
auto_ready_random,КГ-00816,Гайка М20 с нейлоном,ves-assortiment,other-products,0.96,AUTO_READY,other_products_fasteners|nuts|гайка|ves-assortiment|other-products,nuts,family:other_products_fasteners | token:гайка | phrase:гайка | validation:normalizer:4:useful_tokens,,yes,,,
auto_ready_random,К-00927,"Шайба 3,7*12 облицовочная",ves-assortiment,other-products,0.96,AUTO_READY,other_products_fasteners|washers|шайба|ves-assortiment|other-products,washers,family:other_products_fasteners | token:шайба | phrase:шайба | validation:normalizer:4:useful_tokens,,yes,,,
auto_ready_random,К-00917,Болт 6*14,ves-assortiment,other-products,0.96,AUTO_READY,other_products_fasteners|bolts|болт|ves-assortiment|other-products,bolts,family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:3:useful_tokens,,yes,,,
auto_ready_random,КР-00102,Скоба буксировочная Приора 18х1.5,ves-assortiment,other-products,0.94,AUTO_READY,other_products_clamps_brackets|other|скоба|ves-assortiment|other-products,other,family:other_products_clamps_brackets | token:скоба | phrase:скоба | validation:normalizer:5:useful_tokens,,yes,,,
auto_ready_random,КГ-00877,Фитинг латунь ЕВРО угловой 16х6,ves-assortiment,other-products,0.966,AUTO_READY,other_products_fittings|fittings|фитинг|ves-assortiment|other-products,fittings,family:other_products_fittings | token:фитинг | phrase:фитинг | validation:optional:угловой | validation:optional:латун | validation:normalizer:6:useful_tokens,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
auto_ready_random,К-00926,Шайба 3*7,ves-assortiment,other-products,0.96,AUTO_READY,other_products_fasteners|washers|шайба|ves-assortiment|other-products,washers,family:other_products_fasteners | token:шайба | phrase:шайба | validation:normalizer:3:useful_tokens,,yes,,,
auto_ready_random,К-00925,Хомут автомобильный 190-210-9,ves-assortiment,other-products,0.94,AUTO_READY,other_products_clamps_brackets|clamps|хомут|ves-assortiment|other-products,clamps,family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:3:useful_tokens,,yes,,,
auto_ready_random,К-00941,Винт М6*16,ves-assortiment,other-products,0.96,AUTO_READY,other_products_fasteners|bolts|винт|ves-assortiment|other-products,bolts,family:other_products_fasteners | token:винт | phrase:винт | validation:normalizer:3:useful_tokens,,yes,,,
auto_ready_random,КГ-00633,"Гайка М30х2 стремянки задней МАЗ,КАМАЗ-65",ves-assortiment,other-products,0.96,AUTO_READY,other_products_fasteners|nuts|гайка|ves-assortiment|other-products,nuts,family:other_products_fasteners | token:гайка | phrase:гайка | validation:normalizer:7:useful_tokens,,yes,,,
auto_ready_random,К-00924,Шайба 8*16 с внутр. зубч. конусом,ves-assortiment,other-products,0.96,AUTO_READY,other_products_fasteners|washers|шайба|ves-assortiment|other-products,washers,family:other_products_fasteners | token:шайба | phrase:шайба | validation:normalizer:6:useful_tokens,,yes,,,
auto_ready_random,ИН-00776,107308НР-755 Тройник Audi 80,ves-assortiment,other-products,0.95,AUTO_READY,other_products_fittings|fittings|тройник|ves-assortiment|other-products,fittings,family:other_products_fittings | token:тройник | phrase:тройник | validation:normalizer:4:useful_tokens,,yes,,,
auto_ready_random,Д-00020,Д-00020,aksessuary,shiny-i-diski,0.98,AUTO_READY,legacy_aksessuary_shiny-i-diski|other|д|aksessuary|shiny-i-diski,other,family:legacy_aksessuary_shiny-i-diski | pattern:д- | pattern:д- | validation:normalizer:2:useful_tokens,,yes,,,
auto_ready_random,Д-00036,Д-00036,aksessuary,shiny-i-diski,0.98,AUTO_READY,legacy_aksessuary_shiny-i-diski|other|д|aksessuary|shiny-i-diski,other,family:legacy_aksessuary_shiny-i-diski | pattern:д- | pattern:д- | validation:normalizer:2:useful_tokens,,yes,,,
auto_ready_random,К-00249,Болт к/клапанов 2108,ves-assortiment,other-products,0.96,AUTO_READY,other_products_fasteners|bolts|болт|ves-assortiment|other-products,bolts,family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:3:useful_tokens,,yes,,,
auto_ready_random,ДВ-00669,Кронштейн Лада Веста № 21129-1041132-00,ves-assortiment,other-products,0.94,AUTO_READY,other_products_clamps_brackets|other|кронштейн|ves-assortiment|other-products,other,family:other_products_clamps_brackets | token:кронштейн | phrase:кронштейн | validation:normalizer:5:useful_tokens,,yes,,,
auto_ready_random,СЦ-00053,СЦ-00053,dvigatel-i-transmissiya,sceplenie,0.98,AUTO_READY,legacy_dvigatel-i-transmissiya_sceplenie|other|сц|dvigatel-i-transmissiya|sceplenie,other,family:legacy_dvigatel-i-transmissiya_sceplenie | pattern:сц- | pattern:сц- | validation:normalizer:2:useful_tokens,,yes,,,
auto_ready_random,КГ-00917,Фитинг 22х8 внутр. резьба,ves-assortiment,other-products,0.958,AUTO_READY,other_products_fittings|fittings|фитинг|ves-assortiment|other-products,fittings,family:other_products_fittings | token:фитинг | phrase:фитинг | validation:optional:резьба | validation:normalizer:5:useful_tokens,,yes,,,
auto_ready_random,ДВГ-01147,ДВГ-01147,dvigatel-i-transmissiya,detali-dvigatelya,0.98,AUTO_READY,legacy_dvigatel-i-transmissiya_detali-dvigatelya|other|двг|dvigatel-i-transmissiya|detali-dvigatelya,other,family:legacy_dvigatel-i-transmissiya_detali-dvigatelya | pattern:двг- | pattern:двг- | validation:normalizer:2:useful_tokens,,yes,,,
auto_ready_random,К-00942,"Болт М12*70*1,25 оси верх. рыч. Шевроле-Нива (конус)",ves-assortiment,other-products,0.96,AUTO_READY,other_products_fasteners|bolts|болт|ves-assortiment|other-products,bolts,family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:8:useful_tokens,,yes,,,
auto_ready_random,КР-00119,Трос управления отопления,kuzov-i-optika,kuzovnye-detali,0.94,AUTO_READY,active_neighbor|other|active-neighbor-100|kuzov-i-optika|kuzovnye-detali,other,neighbor:active-neighbor:100% | token:кр- | token:трос | token:отопления | token:управления,kuzov-i-optika/kuzovnye-detali,yes,,,
auto_ready_random,КГ-00916,Фитинг 22х10 внутр. резьба,ves-assortiment,other-products,0.958,AUTO_READY,other_products_fittings|fittings|фитинг|ves-assortiment|other-products,fittings,family:other_products_fittings | token:фитинг | phrase:фитинг | validation:optional:резьба | validation:normalizer:5:useful_tokens,,yes,,,
auto_ready_random,К-00895,Хомут FBS 23х12,ves-assortiment,other-products,0.94,AUTO_READY,other_products_clamps_brackets|clamps|хомут|ves-assortiment|other-products,clamps,family:other_products_clamps_brackets | token:хомут | phrase:хомут | validation:normalizer:4:useful_tokens,podveska/pruzhiny,yes,,,
auto_ready_random,К-00809,Болт М10*60*1.25 п/оси Шевроле-Нива,ves-assortiment,other-products,0.96,AUTO_READY,other_products_fasteners|bolts|болт|ves-assortiment|other-products,bolts,family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:5:useful_tokens,,yes,,,
auto_ready_random,КГ-00949,Штуцер 12х22,ves-assortiment,other-products,0.95,AUTO_READY,other_products_fittings|fittings|штуцер|ves-assortiment|other-products,fittings,family:other_products_fittings | token:штуцер | phrase:штуцер | validation:normalizer:3:useful_tokens,,yes,,,
auto_ready_random,КГ-00915,Фитинг 22х12 внутр. резьба,ves-assortiment,other-products,0.958,AUTO_READY,other_products_fittings|fittings|фитинг|ves-assortiment|other-products,fittings,family:other_products_fittings | token:фитинг | phrase:фитинг | validation:optional:резьба | validation:normalizer:5:useful_tokens,,yes,,,
auto_ready_random,ИН-00773,4000378 Тройник Renault Logan,ves-assortiment,other-products,0.95,AUTO_READY,other_products_fittings|fittings|тройник|ves-assortiment|other-products,fittings,family:other_products_fittings | token:тройник | phrase:тройник | validation:normalizer:4:useful_tokens,,yes,,,
auto_ready_random,Д-00033,Д-00033,aksessuary,shiny-i-diski,0.98,AUTO_READY,legacy_aksessuary_shiny-i-diski|other|д|aksessuary|shiny-i-diski,other,family:legacy_aksessuary_shiny-i-diski | pattern:д- | pattern:д- | validation:normalizer:2:useful_tokens,,yes,,,
auto_ready_random,А-00745,FELIX Щётка для снега телескопическая поворотная со скребком 100-138см,aksessuary,prochie-aksessuary,0.961,AUTO_READY,cleaning_brushes|other|щетка-для-снега|aksessuary|prochie-aksessuary,other,family:cleaning_brushes | token:щетка | token:щётка | token:снег | token:телескоп | token:скреб | phrase:щетка для снега | phrase:щётка для снега | validation:normalizer:8:useful_tokens,,yes,,,
auto_ready_random,К-00121,Гайка хвостовика ВАЗ 01-07,ves-assortiment,other-products,0.96,AUTO_READY,other_products_fasteners|nuts|гайка|ves-assortiment|other-products,nuts,family:other_products_fasteners | token:гайка | phrase:гайка | validation:normalizer:5:useful_tokens,,yes,,,
auto_ready_random,СЦ-00056,СЦ-00056,dvigatel-i-transmissiya,sceplenie,0.98,AUTO_READY,legacy_dvigatel-i-transmissiya_sceplenie|other|сц|dvigatel-i-transmissiya|sceplenie,other,family:legacy_dvigatel-i-transmissiya_sceplenie | pattern:сц- | pattern:сц- | validation:normalizer:2:useful_tokens,,yes,,,
auto_ready_random,А-00929,"""Bremax"" WB-6040 PBN Щетки с/о 60+40 VW Po",aksessuary,prochie-aksessuary,0.952,AUTO_READY,wiper|other|щетки-стеклоочистителя|aksessuary|prochie-aksessuary,other,family:wiper | token:стеклооч | token:щетки | token:щётки | token:стеклоочист | phrase:щетки стеклоочистителя | validation:normalizer:8:useful_tokens,,yes,,,
auto_ready_random,Ш-00436,Ш-00436,aksessuary,shiny-i-diski,0.98,AUTO_READY,legacy_aksessuary_shiny-i-diski|other|ш|aksessuary|shiny-i-diski,other,family:legacy_aksessuary_shiny-i-diski | pattern:ш- | pattern:ш- | validation:normalizer:2:useful_tokens,,yes,,,
group_review_random,КГ-01207,8006 Болт М12*170*1.25 перед. подвески ЗИЛ,podveska,prochaya-podveska,0.852,GROUP_REVIEW,suspension_hardware|bolts|подвеск|podveska|prochaya-podveska,bolts,family:suspension_hardware | token:болт | token:подвеск | validation:normalizer:6:useful_tokens,,yes,,,
group_review_random,К-00273,Жеклер омывателя ВАЗ 2110,kuzov-i-optika,kuzovnye-detali,0.912,GROUP_REVIEW,washer_jets|other|жеклер-омывателя|kuzov-i-optika|kuzovnye-detali,other,family:washer_jets | token:жеклер | token:омывател | phrase:жеклер омывателя | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,А-01933,"Накидки меховые ""Автопрофи"", 2 шт",aksessuary,chehly,0.872,GROUP_REVIEW,seat_covers|other|накидки|aksessuary|chehly,other,family:seat_covers | token:накидки | token:мехов | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,ИН-01242,771-961F Кольцо уплотнительное 61х77,ves-assortiment,other-products,0.918,GROUP_REVIEW,other_products_fittings|rings|rings|ves-assortiment|other-products,rings,family:other_products_fittings | token:кольцо | validation:optional:уплотн | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,О-00094,Катафот - треугольник,kuzov-i-optika,fonari,0.86,GROUP_REVIEW,reflectors|other|катафот|kuzov-i-optika|fonari,other,family:reflectors | token:катафот | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,А-00401,Пленка тонирующая с переходом,aksessuary,prochie-aksessuary,0.85,GROUP_REVIEW,misc_accessories|other|пленка|aksessuary|prochie-aksessuary,other,family:misc_accessories | token:пленка | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,А-00415,Автодокументы,aksessuary,organayzery,0.86,GROUP_REVIEW,document_accessories|document_accessories|автодокументы|aksessuary|organayzery,document_accessories,family:document_accessories | token:автодокументы | phrase:автодокументы | validation:normalizer:2:useful_tokens,,yes,,,
group_review_random,Г-00255,Гофра ремонтная,dvigatel-i-transmissiya,vyhlopnaya-sistema,0.89,GROUP_REVIEW,exhaust|other|гофра|dvigatel-i-transmissiya|vyhlopnaya-sistema,other,family:exhaust | token:гофра | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,А-01934,"Накидка на сиденье ""ALCANTRA""",aksessuary,chehly,0.899,GROUP_REVIEW,seat_covers|seat_parts|накидка|aksessuary|chehly,seat_parts,family:seat_covers | token:накидка | token:сидень | token:сиден | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,А-01946,Губка автомобильная крупнопористая AVS SP-17,aksessuary,prochie-aksessuary,0.859,GROUP_REVIEW,washing_sponges|washing_sponges|губка|aksessuary|prochie-aksessuary,washing_sponges,family:washing_sponges | token:губка | token:крупнопорист | token:авто | validation:normalizer:6:useful_tokens,,yes,,,
group_review_random,ДВ-00666,Адсорбер Лада Веста,dvigatel-i-transmissiya,toplivnaya-sistema,0.86,GROUP_REVIEW,fuel_management|other|адсорбер|dvigatel-i-transmissiya|toplivnaya-sistema,other,family:fuel_management | token:адсорбер | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,А-00417,Щетка для мытья б/к,aksessuary,prochie-aksessuary,0.912,GROUP_REVIEW,cleaning_brushes|other|щетка-для-мытья|aksessuary|prochie-aksessuary,other,family:cleaning_brushes | token:щетка | token:щётка | token:мыть | phrase:щетка для мытья | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,К-00277,Гроверные шайбы на 8,ves-assortiment,other-products,0.92,GROUP_REVIEW,other_products_fasteners|other|шайбы|ves-assortiment|other-products,other,family:other_products_fasteners | token:шайбы | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,А-01957,"Автомагнитола ""EPLUTUS"" СА401",aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:автомагнитола | phrase:автомагнитола | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,А-00416,Атлас дорог России (большой),aksessuary,prochie-aksessuary,0.88,GROUP_REVIEW,printed_accessories|other|атлас-дорог|aksessuary|prochie-aksessuary,other,family:printed_accessories | token:атлас | phrase:атлас дорог | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,ХСГ-00884,Кольцо регулировки хвостовика Хантер бол,ves-assortiment,other-products,0.91,GROUP_REVIEW,other_products_fittings|rings|rings|ves-assortiment|other-products,rings,family:other_products_fittings | token:кольцо | validation:normalizer:6:useful_tokens,,yes,,,
group_review_random,К-00360,Болт под литой диск (хром.),aksessuary,shiny-i-diski,0.872,GROUP_REVIEW,wheel_fasteners|bolts|bolts|aksessuary|shiny-i-diski,bolts,family:wheel_fasteners | token:болт | token:диск | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,А-00405,Руль (цветной),kuzov-i-optika,kuzovnye-detali,0.82,GROUP_REVIEW,steering_wheels|steering_wheels|руль|kuzov-i-optika|kuzovnye-detali,steering_wheels,family:steering_wheels | token:руль | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,А-00411,Катафот номера,kuzov-i-optika,fonari,0.86,GROUP_REVIEW,reflectors|other|катафот|kuzov-i-optika|fonari,other,family:reflectors | token:катафот | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,ИН-00142,Клапаны впускные Рено (к-т),dvigatel-i-transmissiya,detali-dvigatelya,0.891,GROUP_REVIEW,engine_valves|other|клапан|dvigatel-i-transmissiya|detali-dvigatelya,other,family:engine_valves | token:клапан | token:клапаны | token:клапан | token:впуск | token:кл | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,КГ-00820,Гайка колёс М12х1.25,aksessuary,shiny-i-diski,0.912,GROUP_REVIEW,wheel_fasteners|nuts|гайка-колес|aksessuary|shiny-i-diski,nuts,family:wheel_fasteners | token:гайка | token:колес | phrase:гайка колес | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,КГ-00104,Болт-штуцер сливной ГУР ГАЗ,ves-assortiment,other-products,0.92,GROUP_REVIEW,other_products_fasteners|bolts|bolts|ves-assortiment|other-products,bolts,family:other_products_fasteners | token:болт | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,ДВ-00665,Клапаны SM 2101-07,dvigatel-i-transmissiya,detali-dvigatelya,0.879,GROUP_REVIEW,engine_valves|other|клапан|dvigatel-i-transmissiya|detali-dvigatelya,other,family:engine_valves | token:клапан | token:клапаны | token:клапан | token:кл | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,ЗЧМ-00422,Уплотнитель лобового стекла 2141 без зам,kuzov-i-optika,stekla,0.887,GROUP_REVIEW,body_glass|other|стекла|kuzov-i-optika|stekla,other,family:body_glass | token:стекла | token:уплотнитель | token:лоб | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,А-02079,Колпаки ЛЕМАНС 15,aksessuary,shiny-i-diski,0.902,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | token:15 | phrase:колпаки | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,А-00410,Кожух руля 2106,kuzov-i-optika,kuzovnye-detali,0.935,GROUP_REVIEW,active_neighbor|other|active-neighbor-75|kuzov-i-optika|kuzovnye-detali,other,neighbor:active-neighbor:75% | token:кожух | token:руля,kuzov-i-optika/kuzovnye-detali,yes,,,
group_review_random,Г-00245,"Труба-вставка, СТРОНГЕР, вместо нейтрализатора ВАЗ CBD.STAL127",dvigatel-i-transmissiya,vyhlopnaya-sistema,0.89,GROUP_REVIEW,exhaust|other|нейтрализатор|dvigatel-i-transmissiya|vyhlopnaya-sistema,other,family:exhaust | token:нейтрализатор | validation:normalizer:7:useful_tokens,,yes,,,
group_review_random,Г-00221,Прицепное Калина,aksessuary,prochie-aksessuary,0.85,GROUP_REVIEW,misc_accessories|other|прицепное|aksessuary|prochie-aksessuary,other,family:misc_accessories | token:прицепное | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,ИН-00143,Клапан выпускной Рено R4575/RCR,dvigatel-i-transmissiya,detali-dvigatelya,0.891,GROUP_REVIEW,engine_valves|other|клапан|dvigatel-i-transmissiya|detali-dvigatelya,other,family:engine_valves | token:клапан | token:клапан | token:выпуск | token:кл | validation:normalizer:6:useful_tokens,,yes,,,
group_review_random,А-01440,Расширитель арок 50 мм,kuzov-i-optika,obves-i-dekor,0.89,GROUP_REVIEW,body_decor|body_decor|расширитель-арок|kuzov-i-optika|obves-i-dekor,body_decor,family:body_decor | token:расширитель | phrase:расширитель арок | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,А-01994,"Лента щёток стеклоочист. в блистере 71 см, к-т 2 шт, профиль ""БОШ""",aksessuary,prochie-aksessuary,0.912,GROUP_REVIEW,wiper|other|стеклооч|aksessuary|prochie-aksessuary,other,family:wiper | token:стеклооч | token:стеклоочист | validation:normalizer:9:useful_tokens,,yes,,,
group_review_random,КГ-00105,Втулка оси педали газа ГАЗ,podveska,pruzhiny,0.935,GROUP_REVIEW,active_neighbor|bushings|active-neighbor-75|podveska|pruzhiny,bushings,neighbor:active-neighbor:75% | token:газа | token:педали | token:кг-,podveska/pruzhiny,yes,,,
group_review_random,ЗЧМ-00453,Клапаны выпускные Таврия (за 1 шт),dvigatel-i-transmissiya,detali-dvigatelya,0.891,GROUP_REVIEW,engine_valves|other|клапан|dvigatel-i-transmissiya|detali-dvigatelya,other,family:engine_valves | token:клапан | token:клапаны | token:клапан | token:выпуск | token:кл | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,ИН-00152,Бачок омывателя Рено,kuzov-i-optika,kuzovnye-detali,0.912,GROUP_REVIEW,washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,other,family:washer_reservoir | token:бачок | token:омывател | phrase:бачок омывателя | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,КГ-00106,Гайка шпилек колес ГАЗ,aksessuary,shiny-i-diski,0.872,GROUP_REVIEW,wheel_fasteners|nuts|колес|aksessuary|shiny-i-diski,nuts,family:wheel_fasteners | token:гайка | token:колес | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,ЗЧМ-00468,Резинка кулисы 2141,dvigatel-i-transmissiya,kpp,0.85,GROUP_REVIEW,kpp_parts|other|кулис|dvigatel-i-transmissiya|kpp,other,family:kpp_parts | token:кулис | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,К-00949,Набор жабо 2170,kuzov-i-optika,kuzovnye-detali,0.89,GROUP_REVIEW,body_small_exterior|other|жабо|kuzov-i-optika|kuzovnye-detali,other,family:body_small_exterior | token:жабо | phrase:жабо | validation:normalizer:2:useful_tokens,,yes,,,
group_review_random,А-01434,Дезодорант под сиденье,aksessuary,prochie-aksessuary,0.86,GROUP_REVIEW,car_fragrances|fragrances|дезодорант|aksessuary|prochie-aksessuary,fragrances,family:car_fragrances | token:дезодорант | phrase:дезодорант | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,ЗЧМ-00451,Кольца Москвич 85.0 (Стапри),ves-assortiment,other-products,0.91,GROUP_REVIEW,other_products_fittings|rings|кольца|ves-assortiment|other-products,rings,family:other_products_fittings | token:кольца | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,ЗЧМ-00469,Резинка шлангов печки 2141,dvigatel-i-transmissiya,patrubki-i-shlangi-ohlazhdeniya,0.872,GROUP_REVIEW,cooling_fittings|hoses|печк|dvigatel-i-transmissiya|patrubki-i-shlangi-ohlazhdeniya,hoses,family:cooling_fittings | token:шланг | token:печк | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,К-00948,Набор жабо 2110,kuzov-i-optika,kuzovnye-detali,0.89,GROUP_REVIEW,body_small_exterior|other|жабо|kuzov-i-optika|kuzovnye-detali,other,family:body_small_exterior | token:жабо | phrase:жабо | validation:normalizer:2:useful_tokens,,yes,,,
group_review_random,КР-00117,"Трапеция стеклоочистителя Lada Largus, Renault Logan, Duster ZOMMER",aksessuary,prochie-aksessuary,0.912,GROUP_REVIEW,wiper|other|стеклооч|aksessuary|prochie-aksessuary,other,family:wiper | token:стеклооч | token:стеклоочист | validation:normalizer:9:useful_tokens,,yes,,,
group_review_random,А-00489,Колонки PIONEER 1320,aksessuary,prochie-aksessuary,0.85,GROUP_REVIEW,car_audio|other|колонки|aksessuary|prochie-aksessuary,other,family:car_audio | token:колонки | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,А-01951,Накладки фар к-т (реснички) крашеные,aksessuary,instrumenty,0.935,GROUP_REVIEW,active_neighbor|body_decor|active-neighbor-75|aksessuary|instrumenty,body_decor,neighbor:active-neighbor:75% | token:к-т | token:реснички | token:фар,aksessuary/instrumenty,yes,,,
group_review_random,КГ-00808,Хомут патрубка выпускн. (бол) 1203060-532,dvigatel-i-transmissiya,vyhlopnaya-sistema,0.94,GROUP_REVIEW,active_neighbor|clamps|active-neighbor-100|dvigatel-i-transmissiya|vyhlopnaya-sistema,clamps,neighbor:active-neighbor:100% | token:кг- | token:хомут,dvigatel-i-transmissiya/vyhlopnaya-sistema,yes,,,
group_review_random,ЗЧМ-00466,Пыльник кулисы 2141,dvigatel-i-transmissiya,kpp,0.85,GROUP_REVIEW,kpp_parts|other|кулис|dvigatel-i-transmissiya|kpp,other,family:kpp_parts | token:кулис | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,А-02059,"Изолента ""NEOMATEC""",elektrika,provodka,0.87,GROUP_REVIEW,electrical_tape|other|изолента|elektrika|provodka,other,family:electrical_tape | token:изолента | phrase:изолента | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,А-01436,Рейлинги Лада-Ларгус оригинал,aksessuary,prochie-aksessuary,0.87,GROUP_REVIEW,roof_rails|roof_rails|рейлинги|aksessuary|prochie-aksessuary,roof_rails,family:roof_rails | token:рейлинг | token:рейлинги | phrase:рейлинги | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,А-01950,Колпаки ШТОРМ Черный 15(5),aksessuary,shiny-i-diski,0.902,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | token:15 | phrase:колпаки | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,А-01520,Видеорегистратор XPX ZX62,aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:видеорегистратор | phrase:видеорегистратор | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,ЗЧМ-00467,Втулка подголовника 2141,aksessuary,prochie-aksessuary,0.842,GROUP_REVIEW,comfort_accessories|bushings|подголовник|aksessuary|prochie-aksessuary,bushings,family:comfort_accessories | token:подголовник | token:подголовник | validation:normalizer:3:useful_tokens,,yes,,,
group_review_random,К-00950,Набор жабо 2190,kuzov-i-optika,kuzovnye-detali,0.89,GROUP_REVIEW,body_small_exterior|other|жабо|kuzov-i-optika|kuzovnye-detali,other,family:body_small_exterior | token:жабо | phrase:жабо | validation:normalizer:2:useful_tokens,,yes,,,
group_review_random,ИН-01259,Ролик ремня приводного HYUNDAI SOLARIS,dvigatel-i-transmissiya,remni,0.91,GROUP_REVIEW,timing_kit|other|ролик|dvigatel-i-transmissiya|remni,other,family:timing_kit | token:ролик | validation:normalizer:6:useful_tokens,,yes,,,
group_review_random,А-00917,Дезодорант гелевый (животные),aksessuary,prochie-aksessuary,0.86,GROUP_REVIEW,car_fragrances|fragrances|дезодорант|aksessuary|prochie-aksessuary,fragrances,family:car_fragrances | token:дезодорант | phrase:дезодорант | validation:normalizer:4:useful_tokens,,yes,,,
group_review_random,КР-00105,Замок лоб. стекла 2101-07,kuzov-i-optika,stekla,0.872,GROUP_REVIEW,body_glass|other|стекла|kuzov-i-optika|stekla,other,family:body_glass | token:стекла | token:лоб | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,ЗЧМ-00382,"Кольца SM 2141 (85,0)",dvigatel-i-transmissiya,detali-dvigatelya,0.94,GROUP_REVIEW,active_neighbor|rings|active-neighbor-100|dvigatel-i-transmissiya|detali-dvigatelya,rings,neighbor:active-neighbor:100% | token:зчм- | token:кольца,dvigatel-i-transmissiya/detali-dvigatelya,yes,,,
group_review_random,А-01447,Автомагнитола Eplutus CA304 24V,aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:автомагнитола | phrase:автомагнитола | validation:normalizer:5:useful_tokens,,yes,,,
group_review_random,Г-00509,Гофра ф38,dvigatel-i-transmissiya,vyhlopnaya-sistema,0.89,GROUP_REVIEW,exhaust|other|гофра|dvigatel-i-transmissiya|vyhlopnaya-sistema,other,family:exhaust | token:гофра | validation:normalizer:3:useful_tokens,,yes,,,
