status,shopCode,name,category,subcategory,confidence,source,family,reasonCode,reason,evidence,negativeEvidence
DO_NOT_PUBLISH,ОК-00156,ОК-00156,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00168,ОК-00168,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00172,ОК-00172,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00175,ОК-00175,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00180,ОК-00180,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00183,ОК-00183,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00185,ОК-00185,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00190,ОК-00190,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00197,ОК-00197,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00199,ОК-00199,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00206,ОК-00206,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00209,ОК-00209,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00214,ОК-00214,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00225,ОК-00225,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00229,ОК-00229,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00230,ОК-00230,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00247,ОК-00247,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00253,ОК-00253,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00256,ОК-00256,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00257,ОК-00257,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00268,ОК-00268,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00271,ОК-00271,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00290,ОК-00290,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00296,ОК-00296,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00304,ОК-00304,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00310,ОК-00310,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00314,ОК-00314,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00316,ОК-00316,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ОК-00340,ОК-00340,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ПС-00058,ПС-00058,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ПС-00075,ПС-00075,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ПС-00088,ПС-00088,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ПС-00163,ПС-00163,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ПСГ-00221,ПСГ-00221,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ПСГ-00458,Паранит 1.5мм 50х100,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,Р-00036,Р-00036,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,Р-00054,Комутатор № 13,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,Р-00108,Р-00108,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,РГ-00249,Рем. комплект М.10/12х65х1,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,РКП-00080,РКП-00080,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,РКП-00093,РКП-00093,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,РКП-00095,РКП-00095,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,РКП-00109,РКП-00109,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,РКП-00132,РКП-00132,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,РКП-00133,РКП-00133,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,РМ-00165,РМ-00165,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,РМ-00264,РМ-00264,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ХС-00413,ХС-00413,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ХС-00447,ХС-00447,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ХС-00556,ХС-00556,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ХС-00557,ХС-00557,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,ХСГ-01193,ХСГ-01193,,,0,do_not_publish,do_not_publish,CODE_ONLY,Строка похожа только на артикул или код без понятного типа товара. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",
DO_NOT_PUBLISH,А-00011,Антистатик,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-00019,МАСКА,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-00091,Переноска,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-00127,Сигаретница,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-00151,Шторки,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-00156,Автопластилин,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-00171,Доверенность,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-00177,Перчатки,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-00192,Тренога,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-00248,Правила,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-00268,Стробоскоп,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-00360,Вымпел,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-00372,Вентилятор,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-00464,Календарь,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-00664,Бокс 2107,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-00729,Воздуховод 2105 (2 шт),,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-00791,Брелок,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-00919,Брелок,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-01037,Модулятор FB-03,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-01046,Стробоскоп СТ01,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-01090,Модулятор 4 в 1,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-01160,Кошелек,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-01185,Холодильник 18 л (12-220 V),,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-01257,Кипятильник 12 В,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-01506,Турботаймер,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-01571,"""Маяк"" А-17",,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-01675,Пакет-маечка,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-01758,Мультитестер 266,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-01969,Подиум 2105-07,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-01989,Брелок-ключница,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-02060,Клатч,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-02168,Сосок б/к (набор 4 шт),,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-02218,Кошелёк,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-02226,Визитница,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-02304,Батарейки 2032,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-02346,Камера М-892,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,А-02408,Батарейка № 2450,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,АК-00238,Конус-переходник,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,Г-00075,Корпус с заслонкой 65115,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,Г-00413,Вставка нейтрализ.21074 Евро-3,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,ДВ-00027,Шатуны 2101-07,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,ДВ-00028,Шатуны 2108,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
DO_NOT_PUBLISH,ДВ-00080,Жаровня 2108,,,0,do_not_publish,do_not_publish,UNKNOWN_PRODUCT_TYPE,Тип товара не распознан по текущим данным. Товар не публикуется до ручного исправления.,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",
